product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,weekday,weekend,holiday,month,year,s,volume,comp_1,fp1,comp_2,fp2,comp_3,fp3,lag_price,lag_ps1,lag_ps2,lag_ps3,lag_total_price,lag_customers,lag_product_score,lag_qty,total_price_log,mean_prev_price,var_prev_price
watches6,watches_gifts,2017-09-01,18,2762.5,14.04111111,148.7785714,33,523,3,584,21,9,1,9,2017,27.27272727,2288,148.7785714,14.04111111,148.7785714,14.04111111,164.57,19.528,160.6692308,4.2,4.2,3.8,2088.7,48.0,4.2,13.0,7.923891345826008,7.379766735833385,1.8158734084231054
computers3,computers_accessories,2017-07-01,4,584.77,18.27,146.6,42,363,1,922,21,10,1,7,2017,4.210526316,7650,139.99,48.10833333,146.6,18.27,146.6,18.27,149.8525,4.2,4.2,4.2,2247.72,15.0,4.2,15.0,6.371218607530096,7.028249885578109,0.8690079855886629
computers5,computers_accessories,2018-07-01,3,236.7,13.41333333,78.9,33,300,1,207,22,9,1,7,2018,2.419354839,2926,119.99,48.62666667,149.9,33.57153846,77.9,14.63857143,89.9,4.2,4.3,3.5,269.7,66.0,3.5,3.0,5.466793516519938,7.080224883168448,1.6038121524231737
perfumery2,perfumery,2018-07-01,5,593.5,15.978,118.7,29,178,1,400,22,9,1,7,2018,6.097560976,4693,49.99,12.5225,118.7,15.978,118.7,15.978,119.1785714,4.4,4.4,4.4,1668.5,14.0,4.4,14.0,6.386037214049723,6.962191767692062,0.3019219984130288
bed3,bed_bath_table,2018-08-01,1,84.9,4.41,84.9,55,312,1,1550,23,8,1,8,2018,1.351351351,20944,74.0,17.25571429,84.9,4.41,39.24,16.33375,84.9,3.9,3.3,4.0,764.1,26.0,3.3,9.0,4.441474093317302,6.747891595860229,0.2842329088121788
garden6,garden_tools,2017-12-01,51,2881.6,15.75960784,55.1,56,348,2,1550,21,10,1,12,2017,18.47826087,19800,55.1,15.75960784,55.425,19.184375,55.75,17.26727273,52.40694444,4.1,4.2,4.1,4769.7,339.0,4.1,91.0,7.966100974421691,6.86710135925736,1.4758484660972417
garden3,garden_tools,2017-05-01,2,219.98,34.13,109.99,47,1893,1,6050,23,8,1,5,2017,7.548701299,8000,59.9,19.7325,59.9,26.24666667,109.99,34.13,96.65666667,4.1,4.1,4.1,759.92,17.0,4.1,8.0,5.393536633128971,6.590866433989191,0.8872912870023467
furniture4,furniture_decor,2018-08-01,9,754.5,23.77666667,83.83333333,57,272,1,2500,23,8,1,8,2018,9.278350515,12000,103.2333333,22.3,35.0,15.628125,83.83333333,23.77666667,78.53571429,4.1,3.7,4.4,1099.5,22.0,4.4,14.0,6.626055278207904,7.096416870935721,0.010994598856711986
watches3,watches_gifts,2018-05-01,5,390.0,10.24,78.0,59,319,4,250,23,8,3,5,2018,3.597122302,640,103.7925234,0.095438596,105.0,11.3772973,132.53125,15.7621875,78.0,4.2,4.2,3.8,1248.0,178.0,3.9,16.0,5.966146739123692,5.350671486604791,1.8938088048532629
computers1,computers_accessories,2018-01-01,31,2795.14,14.08322581,90.534,45,236,1,173,23,8,2,1,2018,30.39215686,2808,156.5113514,36.8072093,150.3545455,22.54772727,97.6425,14.84655172,98.9,4.2,4.0,3.5,98.9,35.0,4.0,1.0,7.935637473780203,0.0,0.0
watches1,watches_gifts,2017-04-01,3,766.83,21.22666667,255.61,35,514,2,4338,20,10,2,4,2017,5.893146249,2856,255.61,21.22666667,255.61,21.22666667,255.61,21.22666667,241.006,3.8,3.8,3.8,1205.03,6.0,3.8,5.0,6.642265134036853,7.141323563463239,1.057622362924154
health4,health_beauty,2018-02-01,16,478.4,10.09125,29.9,55,388,1,250,20,8,2,2,2018,12.90322581,1200,23.99,12.55,89.99,16.30764706,58.99,19.575,29.9,4.3,4.1,3.9,448.5,98.0,4.5,15.0,6.170447202636422,6.105908681498851,0.0
computers4,computers_accessories,2017-08-01,7,1019.93,36.46,145.7042857,59,1893,1,6550,23,8,1,8,2017,5.68664966,8000,145.7042857,36.46,145.7042857,36.46,145.7042857,36.46,139.99,4.2,4.2,4.2,839.94,17.0,4.2,6.0,6.927489276472365,7.466195006320603,1.2126487566044792
computers4,computers_accessories,2018-08-01,10,1199.9,39.046,119.99,59,1893,1,6550,23,8,1,8,2018,5.68664966,8000,119.99,39.046,149.9,24.76,77.9,13.415,119.99,4.2,4.3,3.5,1079.91,43.0,4.2,9.0,7.089993498970343,7.424756104024583,1.1339180676595921
health9,health_beauty,2017-08-01,28,651.72,14.27678571,23.39740741,48,575,1,100,23,8,1,8,2017,8.007936508,4500,23.39740741,14.27678571,89.99,13.41055556,58.99,16.24090909,19.99,4.3,4.1,3.9,579.71,61.0,4.3,29.0,6.479615021834754,5.432313677215195,0.4404363090555002
computers4,computers_accessories,2018-03-01,44,5986.0,48.0475,136.1428571,59,1893,1,6550,22,9,1,3,2018,10.54209184,8000,136.1428571,48.0475,149.9,28.47588235,81.02391304,18.22148148,149.0,4.2,4.3,3.5,4619.0,202.0,4.2,31.0,8.697178688412643,7.400554783360887,2.0307478185511147
furniture4,furniture_decor,2017-12-01,3,299.7,20.64666667,99.9,57,272,1,2500,21,10,1,12,2017,75.0,12000,75.0,17.44638298,99.9,20.64666667,99.9,20.64666667,99.9,4.1,3.7,4.4,99.9,64.0,4.4,1.0,5.702781974322617,6.767238117823607,0.6904094737614798
watches8,watches_gifts,2018-07-01,14,2200.0,16.65714286,157.1428571,35,640,1,335,22,9,1,7,2018,31.19469027,2992,118.3636364,15.48,105.0,24.93875,155.0,16.47,152.6333333,4.2,4.2,3.8,457.9,93.0,4.1,3.0,7.696212639346407,7.241930859460544,1.1041147456034766
computers1,computers_accessories,2017-12-01,1,98.9,13.71,98.9,45,236,1,173,21,10,1,12,2017,2.702702703,2808,149.99,38.57,98.9,13.71,109.9,25.24916667,98.9,4.2,4.0,3.5,593.4,36.0,4.0,6.0,4.594109238628667,6.372098796269374,0.9157366664055441
bed2,bed_bath_table,2017-02-01,2,179.8,13.02,89.9,54,245,1,1383,20,8,2,2,2017,8.872301532,20000,89.9,13.02,89.9,13.02,89.9,13.02,89.85,3.9,3.9,3.9,179.8,2.0,3.9,2.0,5.1918451220375195,7.297971376327562,0.0
watches1,watches_gifts,2018-07-01,2,310.0,16.47,155.0,35,514,2,4338,22,9,1,7,2018,6.799784134,2856,118.3636364,15.48,105.0,24.93875,155.0,16.47,138.22,4.2,4.2,3.8,2073.3,93.0,3.8,15.0,5.736572297479192,7.2823283776866585,0.5818502631498677
perfumery2,perfumery,2018-08-01,17,1987.4,17.79058824,116.9066667,29,178,1,400,23,8,1,8,2018,12.44918699,4693,49.99,12.28,116.9066667,17.79058824,116.9066667,17.79058824,118.7,4.3,4.4,4.4,593.5,13.0,4.4,5.0,7.594582530797263,6.63981622748885,0.717366191926918
cool1,cool_stuff,2017-04-01,17,1699.83,14.20235294,99.99,54,1012,1,1200,20,10,2,4,2017,24.32432432,15750,99.99,14.20235294,129.99,17.39642857,99.99,14.20235294,99.99,4.2,4.3,4.2,1399.86,22.0,4.2,14.0,7.438283525043974,5.849582100907548,1.0295795584185619
health2,health_beauty,2018-01-01,10,3250.0,19.824,325.0,60,2644,6,400,23,8,2,1,2018,6.329113924,2992,23.99,11.28736842,89.99,14.811,58.99,22.67833333,325.0,4.3,4.1,3.9,1950.0,112.0,4.2,6.0,8.086410275323782,0.0,0.0
health8,health_beauty,2018-07-01,10,799.9,16.745,79.99,59,492,3,250,22,9,1,7,2018,10.24669657,3960,23.99,18.81,79.99,16.745,58.99,7.67,79.99,4.3,4.1,3.9,1039.87,131.0,4.1,13.0,6.684486719854776,6.9763699568463435,0.18052236493932322
bed1,bed_bath_table,2018-02-01,18,719.82,13.74944444,39.99,39,161,2,350,20,8,2,2,2018,16.82242991,3800,86.9,19.20909091,39.99,13.74944444,39.99,13.74944444,39.99,3.9,4.0,4.0,759.81,62.0,4.0,19.0,6.579001180754892,6.633068402025168,0.0
garden8,garden_tools,2018-06-01,10,1590.0,54.763,159.0,33,2188,2,7650,21,9,0,6,2018,12.82051282,8000,49.9,19.89083333,49.9,23.25166667,49.9,22.87866667,179.0,4.1,4.2,4.1,537.0,102.0,4.2,3.0,7.3714892952142765,6.947617783860292,1.0586033520718072
health5,health_beauty,2017-01-01,8,2799.2,22.90125,349.9,51,625,1,900,22,9,1,1,2017,12.77173913,11400,349.9,22.90125,349.9,22.90125,64.99,11.06,349.85,4.3,4.3,3.9,2799.2,9.0,4.3,8.0,7.937088941053478,0.0,0.0
computers6,computers_accessories,2018-06-01,27,4047.3,27.62666667,149.9,48,894,1,533,21,9,0,6,2018,9.854014599,4840,114.4911538,53.62555556,149.9,27.62666667,78.9,17.328,149.9,4.2,4.3,3.5,7794.8,78.0,4.3,52.0,8.305805271112881,8.763287226530064,0.19399923077139447
consoles1,consoles_games,2017-07-01,13,258.7,13.47307692,19.9,49,100,4,150,21,10,1,7,2017,7.59180791,2304,19.9,13.47307692,19.9,11.85,19.9,13.47307692,19.85,4.2,3.9,4.2,258.7,13.0,4.2,13.0,5.5556690891919835,4.967288959900371,0.2357690065646721
computers5,computers_accessories,2018-01-01,57,5453.96,12.23912281,93.09489362,33,300,1,207,23,8,2,1,2018,45.96774194,2926,156.5113514,36.8072093,150.3545455,22.54772727,97.6425,14.84655172,119.9,4.2,3.5,3.5,239.8,35.0,3.5,2.0,8.604097229311899,0.0,0.0
watches2,watches_gifts,2017-06-01,5,789.95,13.91,157.99,35,591,3,444,22,8,1,6,2017,4.072822823,4480,163.0,14.265,157.99,13.91,185.0,14.74,157.94,4.2,4.0,3.8,789.95,17.0,4.0,5.0,6.671969652318857,7.333207222037798,0.14766657748834902
garden6,garden_tools,2017-06-01,1,59.9,17.67,59.9,56,348,2,1550,22,8,1,6,2017,3.065774805,19800,59.9,17.67,59.9,16.26,59.9,17.67,59.9,4.1,4.2,4.1,239.6,34.0,4.1,4.0,4.092676505121403,7.116185213657869,0.957129500042851
garden8,garden_tools,2018-01-01,14,2629.96,38.53785714,187.8542857,33,2188,2,7650,23,8,2,1,2018,17.94871795,8000,49.9,19.495,49.9,15.84103448,49.9,16.50512821,183.99,4.1,4.2,4.1,2759.85,184.0,4.2,15.0,7.874723915930675,0.0,0.0
watches7,watches_gifts,2018-05-01,23,5956.3,13.63130435,258.9695652,46,501,4,363,23,8,3,5,2018,25.55555556,3042,103.7925234,0.095438596,105.0,11.3772973,132.53125,15.7621875,280.6666667,4.2,4.2,3.8,1684.0,178.0,3.7,6.0,8.692204761910824,7.059414831021135,0.6747170347152301
watches7,watches_gifts,2017-09-01,1,339.0,13.94,339.0,46,501,4,363,21,9,1,9,2017,3.03030303,3042,148.7785714,14.04111111,339.0,13.94,164.57,19.528,339.0,4.2,3.7,3.8,678.0,48.0,3.7,2.0,5.82600010738045,7.410357201298954,1.0816480329853106
computers2,computers_accessories,2018-05-01,11,876.9,14.41454545,79.8,33,256,1,180,23,8,3,5,2018,6.470588235,2210,119.0,39.2172,149.9,18.94307692,79.8,14.41454545,80.66666667,4.2,4.3,3.5,1042.9,107.0,3.5,13.0,6.7763929607853095,7.804007471623271,0.48043193461391737
garden5,garden_tools,2017-03-01,6,419.4,32.68,69.9,36,450,1,9000,23,8,1,3,2017,9.107142857,19656,69.9,32.68,69.9,32.68,69.9,32.68,69.85,4.1,4.1,4.1,419.4,21.0,4.1,6.0,6.03882511846782,5.647359851342821,0.2299669777295302
health10,health_beauty,2018-06-01,9,449.82,12.91,49.98,40,409,1,1110,21,9,0,6,2018,5.806451613,3762,23.99,16.27,79.99,13.36230769,58.99,16.43,52.06928571,4.3,4.1,3.9,1723.08,159.0,4.2,33.0,6.108847502743026,7.291882993742543,0.2580981764519838
garden4,garden_tools,2017-08-01,23,1377.7,18.05043478,59.9,57,366,2,1650,23,8,1,8,2017,7.387028177,19800,59.9,18.16230769,59.9,17.68111111,59.9,18.05043478,59.9,4.1,4.2,4.1,778.7,74.0,4.1,13.0,7.228170721050553,6.92442037432469,0.7612890863965083
furniture1,furniture_decor,2018-08-01,16,560.0,15.628125,35.0,49,829,1,850,23,8,1,8,2018,13.82645804,10000,103.2333333,22.3,35.0,15.628125,83.83333333,23.77666667,35.0,4.1,3.7,4.4,350.0,22.0,3.7,10.0,6.327936783729195,5.58688929060161,0.8991558529842587
garden2,garden_tools,2018-08-01,3,149.7,20.99,49.9,59,341,2,1850,23,8,1,8,2018,15.47330097,32560,49.91,20.32833333,49.9,36.442,49.9,32.32,49.9,4.1,4.2,4.1,149.7,54.0,4.3,3.0,5.008633291425582,5.369919657181831,0.7847581477707878
watches5,watches_gifts,2018-04-01,13,2657.0,4.088461538,204.3846154,42,236,1,342,21,9,1,4,2018,16.88311688,3510,105.648625,2.181647059,105.0,13.63142857,150.1333333,19.44777778,216.1875,4.2,4.2,3.8,3459.0,125.0,4.1,16.0,7.884952945759813,8.073104373413715,0.11690567166176838
cool3,cool_stuff,2018-03-01,26,910.0,16.25615385,35.0,57,787,8,1867,22,9,1,3,2018,23.00884956,7776,99.99,20.78,129.99,18.49,35.0,16.25615385,34.95,4.2,4.3,4.4,2242.0,102.0,4.4,76.0,6.813444599510896,7.715123603632105,0.0
computers2,computers_accessories,2018-04-01,13,1042.9,18.17230769,80.66666667,33,256,1,180,21,9,1,4,2018,7.647058824,2210,120.9230769,27.25303571,149.9,30.22742857,80.66666667,18.17230769,81.02391304,4.2,4.3,3.5,2187.3,127.0,3.5,27.0,6.949760573127167,8.088756437788637,0.2341560595274025
watches1,watches_gifts,2018-08-01,11,1601.06,21.89727273,145.5509091,35,514,2,4338,23,8,1,8,2018,13.86940097,2856,112.0,13.44,105.0,23.38571429,145.5509091,21.89727273,155.0,4.2,4.2,3.8,310.0,122.0,3.8,2.0,7.3784211888716245,7.205025618033706,0.7214892388301538
garden6,garden_tools,2018-01-01,12,598.8,19.495,49.9,56,348,2,1550,23,8,2,1,2018,5.769230769,19800,49.9,19.495,49.9,15.84103448,49.9,16.50512821,55.1,4.1,4.2,4.1,2881.6,184.0,4.1,51.0,6.394927652545473,0.0,0.0
consoles2,consoles_games,2017-08-01,11,218.9,15.83272727,19.9,56,237,3,100,23,8,1,8,2017,15.06849315,2304,19.9,16.16375,19.9,15.83272727,19.9,15.83272727,19.9,4.2,3.9,3.9,19.9,13.0,3.9,1.0,5.388615004528817,4.566679295053915,1.5155699694255058
bed1,bed_bath_table,2018-04-01,13,519.87,14.23615385,39.99,39,161,2,350,21,9,1,4,2018,12.14953271,3800,85.045,12.94,39.99,14.23615385,39.99,14.23615385,39.99,3.9,4.0,4.0,679.83,43.0,4.0,17.0,6.253578780320264,6.577970783231668,0.0030935817657101656
watches8,watches_gifts,2018-03-01,16,2680.0,17.154375,167.5,35,640,1,335,22,9,1,3,2018,14.15929204,2992,117.4412903,18.26129032,105.6428571,21.6652381,151.8784375,20.31375,204.6181818,4.2,4.2,3.8,2250.8,90.0,4.1,11.0,7.893572073504902,6.924916299944103,1.26126803895931
garden3,garden_tools,2017-04-01,8,759.92,33.71,96.65666667,47,1893,1,6050,20,10,2,4,2017,10.66355519,8000,96.65666667,33.71,96.65666667,33.71,96.65666667,33.71,99.99,4.1,4.1,4.1,1099.89,21.0,4.1,11.0,6.633213164581926,6.571292271698937,1.3292389534300437
garden2,garden_tools,2018-07-01,3,149.7,34.55,49.9,59,341,2,1850,22,9,1,7,2018,13.5315534,32560,49.91,28.37333333,49.9,33.28142857,49.9,20.99,49.9,4.1,4.2,4.1,249.5,58.0,4.3,5.0,5.008633291425582,5.239328711046854,0.6168588788170359
garden6,garden_tools,2017-09-01,37,2216.3,17.18702703,59.9,56,348,2,1550,21,9,1,9,2017,13.4057971,19800,59.9,17.18702703,59.9,16.81176471,59.9,16.29461538,59.9,4.1,4.2,4.1,2336.1,113.0,4.1,39.0,7.703594417765628,6.589720760918413,1.4253550559108434
watches4,watches_gifts,2017-12-01,13,1404.0,16.65384615,108.0,58,3006,2,1000,21,10,1,12,2017,50.0,7632,149.0,19.1,108.0,16.65384615,185.96,18.686,108.0,4.2,4.2,3.8,1404.0,91.0,4.2,13.0,7.247080584585756,7.653043849950349,0.4434022830691133
bed1,bed_bath_table,2017-07-01,6,275.7,14.84,45.95,39,161,2,350,21,10,1,7,2017,12.07165109,3800,89.9,13.99383333,205.0,22.1959322,45.95,14.84,45.95,3.9,4.4,4.0,137.85,61.0,4.0,3.0,5.619313318029751,5.834043356700596,1.0883476703036028
watches4,watches_gifts,2018-08-01,7,735.0,23.38571429,105.0,58,3006,2,1000,23,8,1,8,2018,3.51758794,7632,112.0,13.44,105.0,23.38571429,145.5509091,21.89727273,105.0,4.2,4.2,3.8,840.0,122.0,4.2,8.0,6.5998704992128365,7.861491937964935,0.3281806245408649
watches3,watches_gifts,2018-02-01,1,78.0,15.3,78.0,59,319,4,250,20,8,2,2,2018,0.71942446,640,128.2416667,15.92666667,108.0,18.25363636,182.0,19.33,78.0,3.9,4.2,3.8,702.0,59.0,3.9,9.0,4.356708826689592,6.553933404025811,0.0
furniture3,furniture_decor,2017-11-01,34,1170.35,13.75058824,34.58117647,41,789,1,950,22,8,4,11,2017,64.1509434,14000,75.0,16.13272727,36.85428571,13.65214286,99.9,21.19,38.4,4.1,3.7,3.8,307.2,17.0,3.8,8.0,7.065058128355913,5.009428122395104,0.9435023968297804
garden3,garden_tools,2017-12-01,14,1259.86,42.60714286,89.99,47,1893,1,6050,21,10,1,12,2017,18.18181818,8000,55.1,15.75960784,55.425,19.184375,55.75,17.26727273,89.99,4.1,4.2,4.1,1889.79,339.0,4.1,21.0,7.1387558826611155,6.367433916239795,0.7311714760587413
health4,health_beauty,2018-07-01,18,538.2,9.365555556,29.9,55,388,1,250,22,9,1,7,2018,14.51612903,1200,23.99,18.81,79.99,16.745,58.99,7.67,29.9,4.3,4.1,3.9,209.3,131.0,4.5,7.0,6.2882302382928055,6.0656133557153575,0.19296852201845074
computers4,computers_accessories,2018-02-01,31,4619.0,41.16322581,149.0,59,1893,1,6550,20,8,2,2,2018,7.889030612,8000,149.0,41.16322581,149.9,26.55289855,78.7122807,14.53591549,156.5113514,4.2,4.3,3.5,6746.9,152.0,4.2,43.0,8.437933510430605,7.495281010532106,3.493027968363218
health6,health_beauty,2018-07-01,27,1808.73,25.90074074,66.99,50,1257,1,350,22,9,1,7,2018,18.0,2964,23.99,18.81,79.99,16.745,58.99,7.67,66.99,4.3,4.1,3.9,1741.74,131.0,3.9,26.0,7.500380220524505,6.8148501773480135,0.9897501529922652
garden3,garden_tools,2017-09-01,4,417.0,33.09,104.25,47,1893,1,6050,21,9,1,9,2017,5.194805195,8000,59.9,17.18702703,59.9,16.81176471,59.9,16.29461538,104.2,4.1,4.2,4.1,240.0,74.0,4.1,2.0,6.0330862217988015,6.261474036912347,0.7410817572389402
bed3,bed_bath_table,2018-07-01,9,764.1,22.44777778,84.9,55,312,1,1550,22,9,1,7,2018,12.16216216,20944,77.93333333,19.952,84.9,22.44777778,39.99,20.4175,84.9,3.9,3.3,4.0,1188.6,43.0,3.3,14.0,6.638698670653521,6.766090416728013,0.3382974350944017
bed5,bed_bath_table,2017-05-01,1,215.0,8.76,215.0,56,162,5,9750,23,8,1,5,2017,0.649350649,12600,89.9,15.01189655,215.0,8.76,45.95,15.1,214.95,3.9,4.4,4.0,215.0,57.0,4.4,1.0,5.3706380281276624,0.0,0.0
health7,health_beauty,2018-01-01,6,353.94,22.67833333,58.99,59,492,2,200,23,8,2,1,2018,5.642857143,3960,23.99,11.28736842,89.99,14.811,58.99,22.67833333,58.99,4.3,4.1,3.9,530.91,112.0,3.9,9.0,5.869127407243039,4.174233411906258,0.0
health8,health_beauty,2017-03-01,6,539.94,13.02,89.99,59,492,3,250,23,8,1,3,2017,9.134440538,3960,19.99,13.81888889,89.99,13.02,64.99,17.26222222,89.94,4.3,4.1,3.9,539.94,25.0,4.1,6.0,6.291458022273912,7.41417136185096,0.013206201222551402
garden2,garden_tools,2017-05-01,2,119.8,17.67,59.9,59,341,2,1850,23,8,1,5,2017,9.30420712,32560,59.9,19.7325,59.9,26.24666667,59.9,17.67,59.9,4.3,4.3,4.3,299.5,17.0,4.3,5.0,4.785823685681349,4.857769604387828,0.4710679056459197
perfumery1,perfumery,2018-07-01,8,399.92,12.5225,49.99,54,1536,2,250,22,9,1,7,2018,13.16964286,3360,49.99,12.5225,118.7,15.978,49.99,12.5225,49.94,4.3,4.4,4.3,99.98,10.0,4.3,2.0,5.991264527105315,5.726398335358046,0.5165313236862399
garden1,garden_tools,2018-04-01,5,550.0,42.726,110.0,58,1893,1,5950,21,9,1,4,2018,10.0,8000,53.9,5.28173913,53.9,19.46846154,53.9,19.07142857,110.0,4.1,4.2,4.1,660.0,116.0,4.3,6.0,6.309918278226516,6.258602516607058,0.998657832845488
watches8,watches_gifts,2017-10-01,2,479.8,11.22,239.9,35,640,1,335,22,9,2,10,2017,50.0,2992,134.9,6.81,239.9,11.22,232.49,14.2125,239.85,4.2,4.1,3.8,479.8,29.0,4.1,2.0,6.173369350405594,7.316652630821782,0.8535534677219572
furniture4,furniture_decor,2018-03-01,12,1198.8,22.14583333,99.9,57,272,1,2500,22,9,1,3,2018,12.37113402,12000,69.9,18.42507692,35.48571429,15.44823529,99.9,22.14583333,99.9,4.1,3.7,4.4,1298.7,52.0,4.4,13.0,7.089076335442508,7.169119043116044,0.0
cool3,cool_stuff,2018-08-01,1,65.0,57.23,65.0,57,787,8,1867,23,8,1,8,2018,0.884955752,7776,65.0,57.23,65.0,57.23,65.0,57.23,64.95,4.4,4.4,4.4,130.0,2.0,4.4,2.0,4.174387269895637,5.855877499763438,1.7555510902456943
health8,health_beauty,2017-06-01,9,809.91,14.16333333,89.99,59,492,3,250,22,8,1,6,2017,8.83440417,3960,19.99,12.68333333,89.99,14.16333333,58.79952381,13.90333333,89.99,4.3,4.1,3.9,539.94,41.0,4.1,6.0,6.696923130382077,6.969573365236718,0.23638231252170094
furniture3,furniture_decor,2017-10-01,8,307.2,15.55875,38.4,41,789,1,950,22,9,2,10,2017,15.09433962,14000,75.0,13.64,38.4,13.98,38.4,15.55875,38.4,3.8,3.7,3.8,230.4,7.0,3.8,6.0,5.727499001273517,4.9296424691863905,0.9898255037816672
garden10,garden_tools,2018-05-01,29,1559.1,13.51034483,53.70952381,59,341,2,1750,23,8,3,5,2018,9.115164065,32560,53.41515152,10.75303571,53.70952381,13.51034483,53.05789474,12.98,53.9,4.1,4.2,4.1,700.7,111.0,4.2,13.0,7.3518640106825055,6.814872109554381,0.9833041306977784
bed4,bed_bath_table,2018-07-01,2,95.8,24.69,47.9,38,735,5,800,22,9,1,7,2018,3.448275862,8000,77.93333333,19.952,47.9,24.69,39.99,20.4175,47.9,3.9,4.2,4.0,191.6,43.0,4.2,4.0,4.562262684976814,5.8252021976036135,0.6856395878740867
health3,health_beauty,2018-08-01,32,3935.68,36.941875,122.99,50,1257,1,700,23,8,1,8,2018,20.51282051,5700,23.99,16.77,82.82142857,12.41857143,58.99,12.08333333,122.99,4.3,4.1,3.9,4058.67,113.0,4.1,33.0,8.277838954054046,7.020941912377543,2.1579852046541044
watches6,watches_gifts,2018-03-01,31,3640.68,18.26129032,117.4412903,33,523,3,584,22,9,1,3,2018,12.06225681,2288,117.4412903,18.26129032,105.6428571,21.6652381,151.8784375,20.31375,128.2416667,4.2,4.2,3.8,769.45,90.0,4.2,6.0,8.199925756370188,6.64567597390986,0.0
bed2,bed_bath_table,2017-10-01,14,1258.6,21.57214286,89.9,54,245,1,1383,22,9,2,10,2017,3.899721448,20000,89.9,21.57214286,89.9,21.57214286,45.95,15.1,89.9,3.9,4.4,4.0,2067.7,54.0,3.9,23.0,7.137755271092833,7.4144862585996805,0.870161054488302
furniture2,furniture_decor,2018-08-01,3,309.7,22.3,103.2333333,44,903,6,2600,23,8,1,8,2018,6.064950512,15000,103.2333333,22.3,35.0,15.628125,83.83333333,23.77666667,89.9,4.1,3.7,4.4,179.8,22.0,4.1,2.0,5.735604086979157,7.348089388219977,2.476703412866134
garden8,garden_tools,2018-07-01,8,1112.0,48.62875,139.0,33,2188,2,7650,22,9,1,7,2018,10.25641026,8000,49.91,28.37333333,49.9,33.28142857,49.9,20.99,159.0,4.1,4.2,4.1,1590.0,58.0,4.2,10.0,7.013915474810528,7.00060172277954,0.9298326840430234
furniture2,furniture_decor,2018-02-01,44,3075.6,16.11590909,69.9,44,903,6,2600,20,8,2,2,2018,10.65375303,15000,69.9,16.11590909,38.4,18.68555556,99.9,28.89076923,69.9953271,4.1,3.7,4.4,8538.0,125.0,4.1,122.0,8.031255283158025,9.052282067317908,0.0
cool2,cool_stuff,2018-02-01,2,259.98,16.71,129.99,33,897,1,1600,20,8,2,2,2018,25.0,15750,99.99,13.72,129.99,16.71,129.99,16.71,129.99,4.2,4.3,4.4,519.96,102.0,4.3,4.0,5.560604704979873,6.253751885539819,0.0
computers4,computers_accessories,2018-05-01,25,2975.0,39.2172,119.0,59,1893,1,6550,23,8,3,5,2018,10.20408163,8000,119.0,39.2172,149.9,18.94307692,79.8,14.41454545,120.9230769,4.2,4.3,3.5,6764.0,107.0,4.2,56.0,7.99799931797973,7.667110919399357,1.6684792980944394
watches2,watches_gifts,2018-03-01,9,1115.7,26.27222222,123.9666667,35,591,3,444,22,9,1,3,2018,12.5,4480,117.4412903,18.26129032,105.6428571,21.6652381,151.8784375,20.31375,145.9942857,4.2,4.2,3.8,2043.92,90.0,4.0,14.0,7.017237289599134,7.351325655768494,0.14720646392540038
watches4,watches_gifts,2018-03-01,21,2214.0,21.6652381,105.6428571,58,3006,2,1000,22,9,1,3,2018,10.55276382,7632,117.4412903,18.26129032,105.6428571,21.6652381,151.8784375,20.31375,108.0,4.2,4.2,3.8,3564.0,90.0,4.2,33.0,7.702556113268582,8.32247982481659,0.04138048740507583
consoles2,consoles_games,2017-07-01,1,19.9,11.85,19.9,56,237,3,100,21,10,1,7,2017,1.369863014,2304,19.9,13.47307692,19.9,11.85,19.9,11.85,19.85,4.2,3.9,3.9,19.9,13.0,3.9,1.0,2.9907197317304464,4.9606691858847825,0.9859063987212165
bed1,bed_bath_table,2018-03-01,17,679.83,16.46235294,39.99,39,161,2,350,22,9,1,3,2018,15.88785047,3800,86.9,19.98235294,39.99,16.46235294,39.99,16.46235294,39.99,3.9,4.0,4.0,719.82,62.0,4.0,18.0,6.521842766914943,6.60603479139003,0.001461632207944503
watches1,watches_gifts,2017-10-01,4,929.96,14.2125,232.49,35,514,2,4338,22,9,2,10,2017,4.705882353,2856,134.9,6.81,232.49,14.2125,232.49,14.2125,164.57,4.2,3.8,3.8,3291.4,54.0,3.8,20.0,6.835141574469624,7.281271206459813,0.6680286527077139
cool4,cool_stuff,2017-10-01,12,1763.88,18.755,146.99,40,1456,1,2425,22,9,2,10,2017,17.14285714,16530,99.99,16.95,119.99,19.997,146.99,18.755,146.94,4.2,4.3,3.8,134.99,39.0,3.8,1.0,7.475271207041897,6.5386943513606965,1.6690802584664808
health7,health_beauty,2017-10-01,19,1120.81,19.06526316,58.99,59,492,2,200,22,9,2,10,2017,10.85714286,3960,23.99,13.13666667,89.99,16.56291667,58.99,19.06526316,58.99,4.3,4.1,3.9,1474.75,89.0,3.9,25.0,7.021806917181424,6.161231509291301,0.776724990992093
health3,health_beauty,2018-02-01,2,221.98,20.55,110.99,50,1257,1,700,20,8,2,2,2018,1.282051282,5700,23.99,12.55,89.99,16.30764706,58.99,19.575,110.99,4.3,4.1,3.9,110.99,98.0,4.1,1.0,5.402587287723833,4.709440107163888,0.0
